nohup: ignoring input
Using backend: pytorch
2021-01-17 18:43:56,498 - root - INFO - Namespace(K=20, aggregation_type='bi-interaction', cf_batch_size=1024, cf_l2loss_lambda=1e-05, cf_print_every=1, conv_dim_list='[64, 32, 16]', data_dir='datasets/', data_name='yelp2018', entity_dim=64, evaluate_every=1, kg_batch_size=2048, kg_l2loss_lambda=1e-05, kg_print_every=1, local_rank=0, lr=0.0001, mess_dropout='[0.1, 0.1, 0.1]', n_epoch=1000, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', relation_dim=64, save_dir='trained_model/KGAT/yelp2018/entitydim64_relationdim64_bi-interaction_64-32-16_lr0.0001_pretrain1/', seed=123, stopping_steps=10, test_batch_size=10000, use_pretrain=1)
2021-01-17 19:00:57,651 - root - INFO - n_users:            45919
2021-01-17 19:00:57,652 - root - INFO - n_items:            45538
2021-01-17 19:00:57,652 - root - INFO - n_entities:         136499
2021-01-17 19:00:57,652 - root - INFO - n_users_entities:   182418
2021-01-17 19:00:57,652 - root - INFO - n_relations:        86
2021-01-17 19:00:57,652 - root - INFO - n_cf_train:         930032
2021-01-17 19:00:57,652 - root - INFO - n_cf_test:          253578
2021-01-17 19:00:57,652 - root - INFO - n_kg_train:         5567472
2021-01-17 19:00:57,652 - root - INFO - n_kg_test:          4214564
/usr/local/lib/python3.6/dist-packages/dgl/base.py:45: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  return warnings.warn(message, category=category, stacklevel=1)
/usr/local/lib/python3.6/dist-packages/dgl/base.py:45: DGLWarning: DGLGraph.readonly is deprecated in v0.5.
DGLGraph now always supports mutable operations like add_nodes and add_edges.
  return warnings.warn(message, category=category, stacklevel=1)
2021-01-17 19:03:07,265 - root - INFO - KGAT(
  (relation_embed): Embedding(86, 64)
  (entity_user_embed): Embedding(182418, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (W1): Linear(in_features=64, out_features=64, bias=True)
      (W2): Linear(in_features=64, out_features=64, bias=True)
      (activation): LeakyReLU(negative_slope=0.01)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (W1): Linear(in_features=64, out_features=32, bias=True)
      (W2): Linear(in_features=64, out_features=32, bias=True)
      (activation): LeakyReLU(negative_slope=0.01)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (W1): Linear(in_features=32, out_features=16, bias=True)
      (W2): Linear(in_features=32, out_features=16, bias=True)
      (activation): LeakyReLU(negative_slope=0.01)
    )
  )
)
2021-01-17 19:03:11,291 - root - INFO - Update attention scores: Epoch 0001 | Total Time 3.3s
2021-01-17 19:03:11,678 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 0909 | Time 0.4s | Iter Loss 0.0258 | Iter Mean Loss 0.0258
2021-01-17 19:03:18,308 - root - INFO - CF Training: Epoch 0001 Iter 0019 / 0909 | Time 0.4s | Iter Loss 0.0335 | Iter Mean Loss 0.0333
2021-01-17 19:03:18,800 - root - INFO - CF Training: Epoch 0001 Iter 0020 / 0909 | Time 0.5s | Iter Loss 0.0275 | Iter Mean Loss 0.0330
2021-01-17 19:03:19,034 - root - INFO - CF Training: Epoch 0001 Iter 0021 / 0909 | Time 0.2s | Iter Loss 0.0371 | Iter Mean Loss 0.0332
2021-01-17 19:03:19,451 - root - INFO - CF Training: Epoch 0001 Iter 0022 / 0909 | Time 0.4s | Iter Loss 0.0382 | Iter Mean Loss 0.0334
2021-01-17 19:03:19,739 - root - INFO - CF Training: Epoch 0001 Iter 0023 / 0909 | Time 0.3s | Iter Loss 0.0286 | Iter Mean Loss 0.0332
2021-01-17 19:03:20,062 - root - INFO - CF Training: Epoch 0001 Iter 0024 / 0909 | Time 0.3s | Iter Loss 0.0333 | Iter Mean Loss 0.0332
2021-01-17 19:03:20,585 - root - INFO - CF Training: Epoch 0001 Iter 0025 / 0909 | Time 0.5s | Iter Loss 0.0317 | Iter Mean Loss 0.0332
2021-01-17 19:03:20,858 - root - INFO - CF Training: Epoch 0001 Iter 0026 / 0909 | Time 0.3s | Iter Loss 0.0301 | Iter Mean Loss 0.0330
2021-01-17 19:03:21,247 - root - INFO - CF Training: Epoch 0001 Iter 0027 / 0909 | Time 0.4s | Iter Loss 0.0363 | Iter Mean Loss 0.0332
2021-01-17 19:03:21,575 - root - INFO - CF Training: Epoch 0001 Iter 0028 / 0909 | Time 0.3s | Iter Loss 0.0370 | Iter Mean Loss 0.0333
2021-01-17 19:03:21,968 - root - INFO - CF Training: Epoch 0001 Iter 0029 / 0909 | Time 0.4s | Iter Loss 0.0314 | Iter Mean Loss 0.0332
2021-01-17 19:03:22,466 - root - INFO - CF Training: Epoch 0001 Iter 0030 / 0909 | Time 0.5s | Iter Loss 0.0258 | Iter Mean Loss 0.0330
2021-01-17 19:03:22,727 - root - INFO - CF Training: Epoch 0001 Iter 0031 / 0909 | Time 0.3s | Iter Loss 0.0275 | Iter Mean Loss 0.0328
2021-01-17 19:03:23,048 - root - INFO - CF Training: Epoch 0001 Iter 0032 / 0909 | Time 0.3s | Iter Loss 0.0336 | Iter Mean Loss 0.0328
2021-01-17 19:03:23,467 - root - INFO - CF Training: Epoch 0001 Iter 0033 / 0909 | Time 0.4s | Iter Loss 0.0313 | Iter Mean Loss 0.0328
2021-01-17 19:03:23,788 - root - INFO - CF Training: Epoch 0001 Iter 0034 / 0909 | Time 0.3s | Iter Loss 0.0374 | Iter Mean Loss 0.0329
2021-01-17 19:03:24,292 - root - INFO - CF Training: Epoch 0001 Iter 0035 / 0909 | Time 0.5s | Iter Loss 0.0309 | Iter Mean Loss 0.0329
2021-01-17 19:03:24,593 - root - INFO - CF Training: Epoch 0001 Iter 0036 / 0909 | Time 0.3s | Iter Loss 0.0282 | Iter Mean Loss 0.0327
2021-01-17 19:03:24,883 - root - INFO - CF Training: Epoch 0001 Iter 0037 / 0909 | Time 0.3s | Iter Loss 0.0358 | Iter Mean Loss 0.0328
2021-01-17 19:03:25,329 - root - INFO - CF Training: Epoch 0001 Iter 0038 / 0909 | Time 0.4s | Iter Loss 0.0336 | Iter Mean Loss 0.0328
2021-01-17 19:03:25,603 - root - INFO - CF Training: Epoch 0001 Iter 0039 / 0909 | Time 0.3s | Iter Loss 0.0278 | Iter Mean Loss 0.0327
2021-01-17 19:03:26,096 - root - INFO - CF Training: Epoch 0001 Iter 0040 / 0909 | Time 0.5s | Iter Loss 0.0334 | Iter Mean Loss 0.0327
2021-01-17 19:03:26,463 - root - INFO - CF Training: Epoch 0001 Iter 0041 / 0909 | Time 0.4s | Iter Loss 0.0307 | Iter Mean Loss 0.0327
2021-01-17 19:03:26,731 - root - INFO - CF Training: Epoch 0001 Iter 0042 / 0909 | Time 0.3s | Iter Loss 0.0325 | Iter Mean Loss 0.0327
2021-01-17 19:03:27,180 - root - INFO - CF Training: Epoch 0001 Iter 0043 / 0909 | Time 0.4s | Iter Loss 0.0326 | Iter Mean Loss 0.0327
2021-01-17 19:03:27,467 - root - INFO - CF Training: Epoch 0001 Iter 0044 / 0909 | Time 0.3s | Iter Loss 0.0274 | Iter Mean Loss 0.0326
2021-01-17 19:03:27,964 - root - INFO - CF Training: Epoch 0001 Iter 0045 / 0909 | Time 0.5s | Iter Loss 0.0338 | Iter Mean Loss 0.0326
2021-01-17 19:03:28,337 - root - INFO - CF Training: Epoch 0001 Iter 0046 / 0909 | Time 0.4s | Iter Loss 0.0278 | Iter Mean Loss 0.0325
2021-01-17 19:03:28,574 - root - INFO - CF Training: Epoch 0001 Iter 0047 / 0909 | Time 0.2s | Iter Loss 0.0330 | Iter Mean Loss 0.0325
2021-01-17 19:03:29,054 - root - INFO - CF Training: Epoch 0001 Iter 0048 / 0909 | Time 0.5s | Iter Loss 0.0269 | Iter Mean Loss 0.0324
2021-01-17 19:03:29,289 - root - INFO - CF Training: Epoch 0001 Iter 0049 / 0909 | Time 0.2s | Iter Loss 0.0251 | Iter Mean Loss 0.0322
2021-01-17 19:03:29,658 - root - INFO - CF Training: Epoch 0001 Iter 0050 / 0909 | Time 0.4s | Iter Loss 0.0298 | Iter Mean Loss 0.0322
2021-01-17 19:03:30,143 - root - INFO - CF Training: Epoch 0001 Iter 0051 / 0909 | Time 0.5s | Iter Loss 0.0377 | Iter Mean Loss 0.0323
2021-01-17 19:03:30,392 - root - INFO - CF Training: Epoch 0001 Iter 0052 / 0909 | Time 0.2s | Iter Loss 0.0291 | Iter Mean Loss 0.0322
2021-01-17 19:03:30,771 - root - INFO - CF Training: Epoch 0001 Iter 0053 / 0909 | Time 0.4s | Iter Loss 0.0279 | Iter Mean Loss 0.0321
2021-01-17 19:03:31,098 - root - INFO - CF Training: Epoch 0001 Iter 0054 / 0909 | Time 0.3s | Iter Loss 0.0323 | Iter Mean Loss 0.0321
2021-01-17 19:03:31,449 - root - INFO - CF Training: Epoch 0001 Iter 0055 / 0909 | Time 0.4s | Iter Loss 0.0312 | Iter Mean Loss 0.0321
2021-01-17 19:03:31,939 - root - INFO - CF Training: Epoch 0001 Iter 0056 / 0909 | Time 0.5s | Iter Loss 0.0368 | Iter Mean Loss 0.0322
2021-01-17 19:03:32,208 - root - INFO - CF Training: Epoch 0001 Iter 0057 / 0909 | Time 0.3s | Iter Loss 0.0383 | Iter Mean Loss 0.0323
2021-01-17 19:03:32,515 - root - INFO - CF Training: Epoch 0001 Iter 0058 / 0909 | Time 0.3s | Iter Loss 0.0335 | Iter Mean Loss 0.0323
2021-01-17 19:03:32,928 - root - INFO - CF Training: Epoch 0001 Iter 0059 / 0909 | Time 0.4s | Iter Loss 0.0302 | Iter Mean Loss 0.0323
2021-01-17 19:03:33,253 - root - INFO - CF Training: Epoch 0001 Iter 0060 / 0909 | Time 0.3s | Iter Loss 0.0322 | Iter Mean Loss 0.0323
2021-01-17 19:03:33,744 - root - INFO - CF Training: Epoch 0001 Iter 0061 / 0909 | Time 0.5s | Iter Loss 0.0312 | Iter Mean Loss 0.0323
2021-01-17 19:03:34,073 - root - INFO - CF Training: Epoch 0001 Iter 0062 / 0909 | Time 0.3s | Iter Loss 0.0334 | Iter Mean Loss 0.0323
2021-01-17 19:03:34,423 - root - INFO - CF Training: Epoch 0001 Iter 0063 / 0909 | Time 0.3s | Iter Loss 0.0238 | Iter Mean Loss 0.0322
2021-01-17 19:03:34,772 - root - INFO - CF Training: Epoch 0001 Iter 0064 / 0909 | Time 0.3s | Iter Loss 0.0325 | Iter Mean Loss 0.0322
2021-01-17 19:03:35,189 - root - INFO - CF Training: Epoch 0001 Iter 0065 / 0909 | Time 0.4s | Iter Loss 0.0365 | Iter Mean Loss 0.0322
2021-01-17 19:03:35,687 - root - INFO - CF Training: Epoch 0001 Iter 0066 / 0909 | Time 0.5s | Iter Loss 0.0260 | Iter Mean Loss 0.0321
2021-01-17 19:03:35,940 - root - INFO - CF Training: Epoch 0001 Iter 0067 / 0909 | Time 0.3s | Iter Loss 0.0277 | Iter Mean Loss 0.0321
2021-01-17 19:03:36,305 - root - INFO - CF Training: Epoch 0001 Iter 0068 / 0909 | Time 0.4s | Iter Loss 0.0236 | Iter Mean Loss 0.0319
2021-01-17 19:03:36,630 - root - INFO - CF Training: Epoch 0001 Iter 0069 / 0909 | Time 0.3s | Iter Loss 0.0236 | Iter Mean Loss 0.0318
2021-01-17 19:03:37,013 - root - INFO - CF Training: Epoch 0001 Iter 0070 / 0909 | Time 0.4s | Iter Loss 0.0322 | Iter Mean Loss 0.0318
2021-01-17 19:03:37,494 - root - INFO - CF Training: Epoch 0001 Iter 0071 / 0909 | Time 0.5s | Iter Loss 0.0306 | Iter Mean Loss 0.0318
2021-01-17 19:03:37,756 - root - INFO - CF Training: Epoch 0001 Iter 0072 / 0909 | Time 0.3s | Iter Loss 0.0316 | Iter Mean Loss 0.0318
2021-01-17 19:03:38,147 - root - INFO - CF Training: Epoch 0001 Iter 0073 / 0909 | Time 0.4s | Iter Loss 0.0323 | Iter Mean Loss 0.0318
2021-01-17 19:03:38,458 - root - INFO - CF Training: Epoch 0001 Iter 0074 / 0909 | Time 0.3s | Iter Loss 0.0297 | Iter Mean Loss 0.0318
2021-01-17 19:03:38,841 - root - INFO - CF Training: Epoch 0001 Iter 0075 / 0909 | Time 0.4s | Iter Loss 0.0275 | Iter Mean Loss 0.0317
2021-01-17 19:03:39,338 - root - INFO - CF Training: Epoch 0001 Iter 0076 / 0909 | Time 0.5s | Iter Loss 0.0307 | Iter Mean Loss 0.0317
2021-01-17 19:03:39,587 - root - INFO - CF Training: Epoch 0001 Iter 0077 / 0909 | Time 0.2s | Iter Loss 0.0332 | Iter Mean Loss 0.0317
2021-01-17 19:03:39,868 - root - INFO - CF Training: Epoch 0001 Iter 0078 / 0909 | Time 0.3s | Iter Loss 0.0300 | Iter Mean Loss 0.0317
2021-01-17 19:03:40,258 - root - INFO - CF Training: Epoch 0001 Iter 0079 / 0909 | Time 0.4s | Iter Loss 0.0279 | Iter Mean Loss 0.0317
2021-01-17 19:03:40,524 - root - INFO - CF Training: Epoch 0001 Iter 0080 / 0909 | Time 0.3s | Iter Loss 0.0320 | Iter Mean Loss 0.0317
2021-01-17 19:03:40,957 - root - INFO - CF Training: Epoch 0001 Iter 0081 / 0909 | Time 0.4s | Iter Loss 0.0241 | Iter Mean Loss 0.0316
2021-01-17 19:03:41,452 - root - INFO - CF Training: Epoch 0001 Iter 0082 / 0909 | Time 0.5s | Iter Loss 0.0277 | Iter Mean Loss 0.0315
2021-01-17 19:03:41,718 - root - INFO - CF Training: Epoch 0001 Iter 0083 / 0909 | Time 0.3s | Iter Loss 0.0303 | Iter Mean Loss 0.0315
2021-01-17 19:03:42,171 - root - INFO - CF Training: Epoch 0001 Iter 0084 / 0909 | Time 0.5s | Iter Loss 0.0317 | Iter Mean Loss 0.0315
2021-01-17 19:03:42,429 - root - INFO - CF Training: Epoch 0001 Iter 0085 / 0909 | Time 0.3s | Iter Loss 0.0322 | Iter Mean Loss 0.0315
2021-01-17 19:03:42,832 - root - INFO - CF Training: Epoch 0001 Iter 0086 / 0909 | Time 0.4s | Iter Loss 0.0347 | Iter Mean Loss 0.0316
2021-01-17 19:03:43,318 - root - INFO - CF Training: Epoch 0001 Iter 0087 / 0909 | Time 0.5s | Iter Loss 0.0319 | Iter Mean Loss 0.0316
2021-01-17 19:03:43,571 - root - INFO - CF Training: Epoch 0001 Iter 0088 / 0909 | Time 0.3s | Iter Loss 0.0337 | Iter Mean Loss 0.0316
2021-01-17 19:03:44,043 - root - INFO - CF Training: Epoch 0001 Iter 0089 / 0909 | Time 0.5s | Iter Loss 0.0330 | Iter Mean Loss 0.0316
2021-01-17 19:03:44,307 - root - INFO - CF Training: Epoch 0001 Iter 0090 / 0909 | Time 0.3s | Iter Loss 0.0359 | Iter Mean Loss 0.0317
2021-01-17 19:03:44,683 - root - INFO - CF Training: Epoch 0001 Iter 0091 / 0909 | Time 0.4s | Iter Loss 0.0357 | Iter Mean Loss 0.0317
2021-01-17 19:03:45,138 - root - INFO - CF Training: Epoch 0001 Iter 0092 / 0909 | Time 0.5s | Iter Loss 0.0223 | Iter Mean Loss 0.0316
2021-01-17 19:03:45,415 - root - INFO - CF Training: Epoch 0001 Iter 0093 / 0909 | Time 0.3s | Iter Loss 0.0238 | Iter Mean Loss 0.0315
2021-01-17 19:03:45,769 - root - INFO - CF Training: Epoch 0001 Iter 0094 / 0909 | Time 0.4s | Iter Loss 0.0341 | Iter Mean Loss 0.0315
2021-01-17 19:03:46,110 - root - INFO - CF Training: Epoch 0001 Iter 0095 / 0909 | Time 0.3s | Iter Loss 0.0277 | Iter Mean Loss 0.0315
2021-01-17 19:03:46,467 - root - INFO - CF Training: Epoch 0001 Iter 0096 / 0909 | Time 0.4s | Iter Loss 0.0337 | Iter Mean Loss 0.0315
2021-01-17 19:03:46,948 - root - INFO - CF Training: Epoch 0001 Iter 0097 / 0909 | Time 0.5s | Iter Loss 0.0379 | Iter Mean Loss 0.0316
2021-01-17 19:03:47,241 - root - INFO - CF Training: Epoch 0001 Iter 0098 / 0909 | Time 0.3s | Iter Loss 0.0282 | Iter Mean Loss 0.0316
2021-01-17 19:03:47,516 - root - INFO - CF Training: Epoch 0001 Iter 0099 / 0909 | Time 0.3s | Iter Loss 0.0351 | Iter Mean Loss 0.0316
2021-01-17 19:03:47,971 - root - INFO - CF Training: Epoch 0001 Iter 0100 / 0909 | Time 0.5s | Iter Loss 0.0274 | Iter Mean Loss 0.0315
2021-01-17 19:03:48,210 - root - INFO - CF Training: Epoch 0001 Iter 0101 / 0909 | Time 0.2s | Iter Loss 0.0344 | Iter Mean Loss 0.0316
2021-01-17 19:03:48,685 - root - INFO - CF Training: Epoch 0001 Iter 0102 / 0909 | Time 0.5s | Iter Loss 0.0371 | Iter Mean Loss 0.0316
2021-01-17 19:03:49,136 - root - INFO - CF Training: Epoch 0001 Iter 0103 / 0909 | Time 0.4s | Iter Loss 0.0285 | Iter Mean Loss 0.0316
2021-01-17 19:03:49,378 - root - INFO - CF Training: Epoch 0001 Iter 0104 / 0909 | Time 0.2s | Iter Loss 0.0277 | Iter Mean Loss 0.0316
2021-01-17 19:03:49,859 - root - INFO - CF Training: Epoch 0001 Iter 0105 / 0909 | Time 0.5s | Iter Loss 0.0319 | Iter Mean Loss 0.0316
2021-01-17 19:03:50,109 - root - INFO - CF Training: Epoch 0001 Iter 0106 / 0909 | Time 0.2s | Iter Loss 0.0367 | Iter Mean Loss 0.0316
2021-01-17 19:03:50,571 - root - INFO - CF Training: Epoch 0001 Iter 0107 / 0909 | Time 0.5s | Iter Loss 0.0377 | Iter Mean Loss 0.0317
2021-01-17 19:03:51,054 - root - INFO - CF Training: Epoch 0001 Iter 0108 / 0909 | Time 0.5s | Iter Loss 0.0282 | Iter Mean Loss 0.0316
2021-01-17 19:03:51,295 - root - INFO - CF Training: Epoch 0001 Iter 0109 / 0909 | Time 0.2s | Iter Loss 0.0280 | Iter Mean Loss 0.0316
2021-01-17 19:03:51,779 - root - INFO - CF Training: Epoch 0001 Iter 0110 / 0909 | Time 0.5s | Iter Loss 0.0346 | Iter Mean Loss 0.0316
2021-01-17 19:03:52,018 - root - INFO - CF Training: Epoch 0001 Iter 0111 / 0909 | Time 0.2s | Iter Loss 0.0285 | Iter Mean Loss 0.0316
2021-01-17 19:03:52,428 - root - INFO - CF Training: Epoch 0001 Iter 0112 / 0909 | Time 0.4s | Iter Loss 0.0301 | Iter Mean Loss 0.0316
2021-01-17 19:03:52,902 - root - INFO - CF Training: Epoch 0001 Iter 0113 / 0909 | Time 0.5s | Iter Loss 0.0305 | Iter Mean Loss 0.0316
2021-01-17 19:03:53,142 - root - INFO - CF Training: Epoch 0001 Iter 0114 / 0909 | Time 0.2s | Iter Loss 0.0304 | Iter Mean Loss 0.0316
2021-01-17 19:03:53,528 - root - INFO - CF Training: Epoch 0001 Iter 0115 / 0909 | Time 0.4s | Iter Loss 0.0271 | Iter Mean Loss 0.0315
2021-01-17 19:03:53,838 - root - INFO - CF Training: Epoch 0001 Iter 0116 / 0909 | Time 0.3s | Iter Loss 0.0279 | Iter Mean Loss 0.0315
2021-01-17 19:03:54,183 - root - INFO - CF Training: Epoch 0001 Iter 0117 / 0909 | Time 0.3s | Iter Loss 0.0326 | Iter Mean Loss 0.0315
2021-01-17 19:03:54,693 - root - INFO - CF Training: Epoch 0001 Iter 0118 / 0909 | Time 0.5s | Iter Loss 0.0302 | Iter Mean Loss 0.0315
2021-01-17 19:03:54,958 - root - INFO - CF Training: Epoch 0001 Iter 0119 / 0909 | Time 0.3s | Iter Loss 0.0422 | Iter Mean Loss 0.0316
2021-01-17 19:03:55,244 - root - INFO - CF Training: Epoch 0001 Iter 0120 / 0909 | Time 0.3s | Iter Loss 0.0331 | Iter Mean Loss 0.0316
2021-01-17 19:03:55,704 - root - INFO - CF Training: Epoch 0001 Iter 0121 / 0909 | Time 0.5s | Iter Loss 0.0235 | Iter Mean Loss 0.0315
2021-01-17 19:03:55,983 - root - INFO - CF Training: Epoch 0001 Iter 0122 / 0909 | Time 0.3s | Iter Loss 0.0310 | Iter Mean Loss 0.0315
2021-01-17 19:03:56,485 - root - INFO - CF Training: Epoch 0001 Iter 0123 / 0909 | Time 0.5s | Iter Loss 0.0294 | Iter Mean Loss 0.0315
2021-01-17 19:03:56,880 - root - INFO - CF Training: Epoch 0001 Iter 0124 / 0909 | Time 0.4s | Iter Loss 0.0303 | Iter Mean Loss 0.0315
2021-01-17 19:03:57,130 - root - INFO - CF Training: Epoch 0001 Iter 0125 / 0909 | Time 0.3s | Iter Loss 0.0325 | Iter Mean Loss 0.0315
2021-01-17 19:03:57,585 - root - INFO - CF Training: Epoch 0001 Iter 0126 / 0909 | Time 0.5s | Iter Loss 0.0331 | Iter Mean Loss 0.0315
2021-01-17 19:03:57,866 - root - INFO - CF Training: Epoch 0001 Iter 0127 / 0909 | Time 0.3s | Iter Loss 0.0293 | Iter Mean Loss 0.0315
2021-01-17 19:03:58,372 - root - INFO - CF Training: Epoch 0001 Iter 0128 / 0909 | Time 0.5s | Iter Loss 0.0254 | Iter Mean Loss 0.0315
2021-01-17 19:03:58,741 - root - INFO - CF Training: Epoch 0001 Iter 0129 / 0909 | Time 0.4s | Iter Loss 0.0273 | Iter Mean Loss 0.0314
2021-01-17 19:03:59,048 - root - INFO - CF Training: Epoch 0001 Iter 0130 / 0909 | Time 0.3s | Iter Loss 0.0290 | Iter Mean Loss 0.0314
2021-01-17 19:03:59,455 - root - INFO - CF Training: Epoch 0001 Iter 0131 / 0909 | Time 0.4s | Iter Loss 0.0273 | Iter Mean Loss 0.0314
2021-01-17 19:03:59,717 - root - INFO - CF Training: Epoch 0001 Iter 0132 / 0909 | Time 0.3s | Iter Loss 0.0250 | Iter Mean Loss 0.0313
